,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
135376,135377,295101000000.0,295101000000.0,29,510,123100,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,86.7451963,0.0,86.7451963,82.13352,1186,635.0,415.0,0.616,107,0.257831325,143,0.344578313,165,0.397590361,540,160,165,215,0.296296296,290,17,18,128,97,30,17,18,128,4,30,34,59,0,89,122,79,0.306896552,7.731313598,14.43990225,3.530836131,0.206980049,0.219155346,1.558438017,1.181003809,0.36525891,0.206980049,0.219155346,1.558438017,0.048701188,0.36525891,0.413960098,0.718342523,0.0,11.26214973,0,0.698795181,0.808231174,0.808231174,0.806221811,0.754450257,0.676667404,0.69226536,0.713075627,0.919875112,0.39295393,0.698795181,1.862068966,0.42228748,30.37546961,0.0,7.181755014,23.1937146,206.6041783,0.0,44.26758096,73.7793016,22.13379048,88.53516192,285.66,0.0,0.0,8.0,59.02344128,0.006745363,185140,137949,256017,176875,0.000905808,0.835062334,0.000856997,0.8853327,0.002627009,0.578951534,0.002921165,0.635039458,16,17,19,18,17.83333333,2620.691843,351051.9941
135395,135396,295101000000.0,295101000000.0,29,510,126600,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,125.9651554,0.0,125.9651554,125.9651554,1214,567.0,461.0,0.563,154,0.334056399,172,0.373101952,135,0.292841649,377,148,166,63,0.392572944,67,6,29,13,13,6,6,29,13,0,6,0,13,0,26,24,17,0.388059701,4.501244794,9.637585856,0.531893124,0.04763222,0.230222397,0.103203143,0.103203143,0.04763222,0.04763222,0.230222397,0.103203143,0.0,0.04763222,0.0,0.103203143,0.0,5.033137918,0,0.145336226,0.88909347,0.88909347,0.88909347,0.688137036,0.313667647,0.34958679,0.373419646,0.010080724,0.104605777,0.301801802,5.626865672,0.009785382,33.62338142,0.0,7.437085792,26.18629563,257.462946,0.0,20.32308055,60.96924166,91.45386249,121.9384833,0.0,0.0,0.0,8.0,40.6461611,0.006589786,188735,136254,273430,161196,0.000923397,0.851277356,0.000846467,0.874454485,0.002805685,0.618328931,0.00266222,0.578746688,5,15,20,20,16.66666667,2975.589479,509774.7963
135396,135397,295101000000.0,295101000000.0,29,510,126800,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,340.0476534,0.3617544,339.685899,327.67188,1266,591.0,580.0,0.718,10,0.017241379,269,0.463793103,301,0.518965517,562,119,173,270,0.211743772,1983,29,148,1015,735,56,29,148,1015,104,56,2,629,0,447,768,768,0.225416036,1.803633562,3.863621132,6.051785707,0.08850317,0.451671349,3.097610939,2.243097577,0.170902673,0.08850317,0.451671349,3.097610939,0.317390678,0.170902673,0.006103667,1.919603232,0.0,7.855419269,0,3.418965517,0.662887288,0.662887288,0.629417477,0.588999417,0.759146687,0.596100826,0.55778184,0.460888962,0.779316713,0.441650295,0.283408976,0.488414414,20.30046004,2.773384109,3.708596468,13.81847947,71.61816275,1.884093517,15.07274813,18.84093517,52.75461847,7.536374067,545.84,0.0,0.010990049,5.67,10.68281024,0.004478673,210301,155278,127035,71605,0.00102891,0.948549443,0.000964652,0.99654721,0.001303515,0.287274314,0.001182587,0.257085514,18,11,12,15,13.83333333,8176.846941,1376155.883
135404,135405,295101000000.0,295101000000.0,29,510,126900,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,533.6658236,0.0,533.6658236,519.4162,651,250.0,201.0,0.656,50,0.248756219,103,0.512437811,48,0.23880597,470,185,192,93,0.393617021,2243,1,46,1669,499,28,1,46,1669,208,28,2,289,0,294,613,1336,0.131074454,0.481309593,1.253330181,4.318309672,0.001925238,0.088560965,3.213222845,0.960693948,0.053906674,0.001925238,0.088560965,3.213222845,0.400449582,0.053906674,0.003850477,0.55639389,0.0,4.799619265,0,11.15920398,0.430077432,0.430077432,0.43610683,0.408102218,0.513164894,0.537559666,0.395766924,0.410496782,0.449896337,0.346479912,0.209540794,0.453636435,14.6956169,4.960208194,4.852992536,4.882416174,31.19135471,11.99252363,15.59028072,7.195514178,16.78953308,2.398504726,331.26,0.0,0.0,15.0,17.98878544,0.023041475,165810,128041,197180,128486,0.000811235,0.747875584,0.000795444,0.821744879,0.002023278,0.445898763,0.002122,0.461307023,10,6,8,17,11.0,7220.722136,2159713.128
135405,135406,295101000000.0,295101000000.0,29,510,126900,6,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,358.7877174,0.0,358.7877174,347.35643,417,486.0,222.0,0.659,39,0.175675676,120,0.540540541,63,0.283783784,305,106,130,69,0.347540984,1555,124,13,989,251,178,124,13,989,57,178,88,106,0,398,625,532,0.255948553,1.399139207,1.200495986,4.476669685,0.35698202,0.037425534,2.847219497,0.722600702,0.512441932,0.35698202,0.037425534,2.847219497,0.164096574,0.512441932,0.253342079,0.305162049,0.0,5.875808892,0,7.004504505,0.666054197,0.666054197,0.639488621,0.598423843,0.73373963,0.811035174,0.787500372,0.415202429,0.422920892,0.327956989,0.196141479,0.447598559,13.80090212,0.0,6.145467356,7.655434767,63.0478662,0.0,39.2432609,19.62163045,23.18919962,1.783784586,376.85,0.0,0.0,12.0,21.40541503,0.028776978,158706,120924,152078,90916,0.000776479,0.715833439,0.000751231,0.77606921,0.001560483,0.343906035,0.001501516,0.32641836,17,12,11,17,14.16666667,6042.653306,1451996.079
135434,135435,295101000000.0,295101000000.0,29,510,124100,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,60.0791527,0.0,60.0791527,60.0791527,1212,570.0,443.0,0.593,163,0.367945824,185,0.417607223,95,0.214446953,366,120,193,53,0.327868852,45,0,0,0,45,0,0,0,0,0,0,18,27,0,34,9,2,0.755555556,9.487484,20.17338703,0.749011895,0.0,0.0,0.0,0.749011895,0.0,0.0,0.0,0.0,0.0,0.0,0.299604758,0.449407137,0.0,10.2364959,0,0.101580135,0.0,0.0,0.970950594,0.323650198,0.443814081,0.295869965,0.329386929,0.082645908,0.071599045,0.218978102,8.133333333,0.000798055,24.20311476,0.0,0.0,24.20311476,138.483977,0.0,0.0,0.0,0.0,138.483977,152.89,0.0,0.0,9.33,99.38888502,0.00769802,165344,133669,227883,159080,0.000808955,0.74577372,0.000830408,0.857864404,0.002338324,0.51532989,0.002627273,0.571149552,8,4,17,20,14.33333333,2224.128379,243137.1669
135435,135436,295101000000.0,295101000000.0,29,510,124300,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,113.742601,0.0,113.742601,104.99796,1246,750.0,562.0,0.729,18,0.03202847,265,0.471530249,279,0.496441281,689,167,222,300,0.242380261,229,12,5,5,143,64,12,5,5,104,64,0,39,0,88,73,68,0.384279476,7.142995921,11.86689722,2.180994755,0.114287935,0.047619973,0.047619973,1.361931222,0.609535652,0.114287935,0.047619973,0.047619973,0.990495434,0.609535652,0.0,0.371435788,0.0,9.323990676,0,0.40747331,0.60384471,0.60384471,0.746613112,0.643322299,0.492849145,0.633942708,0.702532374,0.841250389,0.310508475,0.498910675,3.008733624,0.134158462,39.1193155,5.534971227,3.020070739,30.56427354,341.4586941,22.5069585,11.25347925,22.5069585,298.2172001,112.5347925,83.15,0.0,0.0,12.33,69.37769957,0.009895666,168357,131155,274860,187197,0.000823697,0.759363668,0.00081479,0.841729989,0.002820358,0.621562704,0.003091637,0.672098835,10,13,20,20,17.16666667,2836.033387,460309.9666
135443,135444,295101000000.0,295101000000.0,29,510,126600,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,115.1152415,0.0,115.1152415,112.49483,577,527.0,261.0,0.567,142,0.544061303,69,0.264367816,50,0.191570881,360,132,144,84,0.366666667,453,16,28,78,285,46,16,28,78,59,46,98,128,0,132,176,145,0.291390728,4.684659731,5.129124601,4.026851723,0.142228758,0.248900327,0.693365197,2.533449759,0.40890768,0.142228758,0.248900327,0.693365197,0.524468547,0.40890768,0.871151145,1.137830067,0.0,8.711511453,0,1.735632184,0.693941663,0.693941663,0.914278241,0.85556784,0.761897025,0.593968513,0.630729734,0.473185257,0.87961165,0.885608856,0.794701987,0.814404577,36.73386631,4.107334875,7.894485434,24.732046,253.9423939,16.67893821,33.35787642,50.03681463,122.3122135,100.0736293,265.54,0.0,0.0,7.67,42.64248536,0.013292894,188852,137770,244221,154960,0.00092397,0.851805077,0.000855885,0.884183909,0.002505969,0.552276304,0.002559229,0.556357396,18,20,20,18,19.0,3316.853291,465864.3018
135454,135455,295101000000.0,295101000000.0,29,510,116400,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,39.9577997,0.0,39.9577997,30.24056,547,322.0,206.0,0.682,49,0.237864078,129,0.626213592,28,0.13592233,259,91,126,42,0.351351351,27,0,0,0,27,0,0,0,0,0,0,0,27,0,22,4,1,0.814814815,10.64795096,18.08828937,0.892840609,0.0,0.0,0.0,0.892840609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.892840609,0.0,11.54079157,0,0.131067961,0.0,0.0,0.0,0.0,0.517400432,0.325377956,0.362237666,0.181356979,0.094076655,0.188811189,9.592592593,0.000185475,26.76277736,0.0,0.0,26.76277736,165.5346403,0.0,0.0,0.0,80.08448974,112.1182856,417.09,0.0,0.0,14.33,229.5221476,0.026197441,172739,138690,227977,158760,0.000845136,0.779128403,0.000861601,0.890088309,0.002339288,0.51554246,0.002621988,0.570000646,11,1,18,16,13.33333333,1609.863648,161707.6161
135455,135456,295101000000.0,295101000000.0,29,510,115500,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,30.7068699,0.0,30.7068699,30.7068699,806,307.0,256.0,0.545,0,0.0,144,0.5625,112,0.4375,245,77,127,41,0.314285714,16,0,0,0,16,0,0,0,0,1,0,0,15,0,11,5,0,0.6875,9.997762748,26.24819796,0.521056039,0.0,0.0,0.0,0.521056039,0.0,0.0,0.0,0.0,0.032566002,0.0,0.0,0.488490037,0.0,10.51881879,0,0.0625,0.0,0.0,0.337290067,0.112430022,0.322756959,0.235684466,0.262383451,0.009302991,0.03892944,0.122605364,15.3125,6.08359e-07,23.97139421,0.0,8.348072813,15.62332139,145.9373754,0.0,83.36896624,41.68448312,41.68448312,20.84224156,213.24,0.0,0.0,8.67,180.7022343,0.010756824,154044,131790,175779,111161,0.000753669,0.694805781,0.000818735,0.845805309,0.001803681,0.397502985,0.001835871,0.399104572,5,2,17,19,13.16666667,1612.804773,124269.8906
135456,135457,295101000000.0,295101000000.0,29,510,124100,5,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,40.0131501,0.0,40.0131501,40.0131501,1356,618.0,344.0,0.481,93,0.270348837,200,0.581395349,51,0.148255814,354,144,157,53,0.406779661,47,0,0,3,44,0,0,0,3,0,0,31,13,0,17,15,15,0.361702128,15.44492244,33.88885895,1.174613843,0.0,0.0,0.074975352,1.099638491,0.0,0.0,0.0,0.074975352,0.0,0.0,0.774745301,0.324893191,0.0,16.61953629,0,0.136627907,0.342463772,0.147491119,0.733287858,0.387411252,0.360333085,0.327350597,0.359242474,0.171693598,0.066999287,0.234413965,7.531914894,0.001456215,22.33548001,0.0,0.028122728,22.30735728,111.9631918,0.0,0.0,15.99474169,0.0,95.96845013,426.48,0.0,0.0,5.0,79.97370844,0.003687316,165729,132820,244885,167837,0.000810839,0.747510239,0.000825134,0.85241567,0.002512782,0.55377786,0.002771898,0.602590063,6,5,15,16,12.16666667,2028.252258,161931.7084
135457,135458,295101000000.0,295101000000.0,29,510,102400,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,40.6968758,0.0,40.6968758,38.27733,602,278.0,253.0,0.566,26,0.102766798,164,0.648221344,63,0.249011858,419,95,179,145,0.22673031,152,0,9,59,68,16,0,9,59,9,16,0,59,0,50,58,44,0.328947368,7.262784525,15.72732476,3.971018877,0.0,0.235126118,1.541382327,1.776508445,0.418001987,0.0,0.235126118,1.541382327,0.235126118,0.418001987,0.0,1.541382327,0.0,11.2338034,0,0.600790514,0.816224487,0.703057505,0.811696257,0.628233448,0.675013744,0.601886058,0.620463977,0.94769437,0.403183024,0.532399299,2.756578947,0.172634446,31.99743503,0.0,19.74745109,12.24998393,204.5012015,0.0,125.808183,62.90409152,62.90409152,15.72602288,132.77,0.0,0.0,8.33,130.9977706,0.013837209,159114,135567,205317,132069,0.000778475,0.717673697,0.000842199,0.870045438,0.002106772,0.464299606,0.002181175,0.474171173,15,13,19,20,17.66666667,1974.169417,164697.9622
135458,135459,295101000000.0,295101000000.0,29,510,107400,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,127.2728086,0.0,127.2728086,127.2728086,1295,606.0,461.0,0.615,84,0.182212581,265,0.57483731,112,0.242950108,420,181,173,66,0.430952381,180,2,0,0,169,9,2,0,0,33,9,64,72,0,63,74,43,0.35,4.761425529,10.1749935,1.414284811,0.015714276,0.0,0.0,1.327856294,0.070714241,0.015714276,0.0,0.0,0.259285549,0.070714241,0.502856822,0.565713924,0.0,6.175710339,0,0.390455531,0.235742022,0.160918964,0.77355402,0.598712271,0.480738382,0.472596943,0.526134026,0.899745135,0.244067797,0.6,2.333333333,0.263597138,20.77005431,0.0,12.28287077,8.487183544,68.7405275,0.0,30.17140929,25.14284108,20.11427286,10.05713643,123.38,0.0,0.0,6.33,31.8308368,0.004888031,143990,114475,103827,71944,0.00070448,0.649457845,0.000711167,0.734680649,0.001065376,0.234792224,0.001188185,0.258302636,10,12,11,20,14.0,2873.49219,515068.9953
135459,135460,295101000000.0,295101000000.0,29,510,106300,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,80.542245,0.0,80.542245,80.51799,337,413.0,180.0,0.7,42,0.233333333,98,0.544444444,40,0.222222222,226,89,104,33,0.39380531,172,5,1,151,13,2,5,1,151,0,2,0,13,0,26,75,71,0.151162791,5.129288498,4.185400058,2.136168575,0.062097924,0.012419585,1.875357296,0.161454602,0.024839169,0.062097924,0.012419585,1.875357296,0.0,0.024839169,0.0,0.161454602,0.0,7.265457074,0,0.955555556,0.30698992,0.30698992,0.30698992,0.23760284,0.521451098,0.561440338,0.465432314,0.304140508,0.675834971,0.864321608,1.313953488,0.730553007,13.50956393,0.0,11.22649517,2.283068758,42.3926599,0.0,31.78456225,15.89228113,7.946140563,0.0,328.57,0.0,0.0,7.33,58.24521032,0.021750742,158670,119350,150067,92198,0.000776302,0.715671063,0.000741452,0.765967551,0.001539848,0.339358401,0.001522689,0.331021161,11,3,9,17,11.0,2476.602185,325951.3095
135460,135461,295101000000.0,295101000000.0,29,510,114200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,47.9976924,0.0,47.9976924,47.9976924,692,401.0,401.0,0.866,74,0.184538653,153,0.381546135,174,0.433915212,397,70,153,174,0.176322418,284,0,0,0,199,85,0,0,0,32,85,33,134,0,44,162,78,0.154929577,8.354568313,14.41735978,5.916951124,0.0,0.0,0.0,4.146032654,1.77091847,0.0,0.0,0.0,0.666698718,1.77091847,0.687533053,2.791800882,0.0,14.27151944,0,0.708229426,0.880428355,0.379179854,0.873959498,0.582639665,0.847891633,0.599694187,0.667629196,0.576374557,0.581967213,0.834067548,1.397887324,0.671737712,27.07123604,0.0,23.43531725,3.635918787,53.33589746,0.0,0.0,53.33589746,0.0,0.0,331.26,0.0,0.0,4.0,53.33589746,0.005780347,155521,122480,120434,73063,0.000760896,0.701467696,0.000760897,0.786055347,0.001235782,0.27234695,0.001206666,0.262320214,19,11,10,17,14.0,1907.869221,194245.1412
135461,135462,295101000000.0,295101000000.0,29,510,116302,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,63.0137123,0.0,63.0137123,59.41637,1107,489.0,466.0,0.676,149,0.319742489,240,0.515021459,77,0.165236052,480,160,235,85,0.333333333,133,102,14,0,16,1,102,14,0,0,1,0,16,0,80,37,16,0.601503759,8.230055118,18.63122907,2.238440349,1.716698614,0.2356253,0.0,0.269286057,0.016830379,1.716698614,0.2356253,0.0,0.0,0.016830379,0.0,0.269286057,0.0,10.46849547,0,0.285407725,0.528053422,0.45484046,0.528053422,0.352035614,0.429971806,0.485020099,0.539964511,0.442854824,0.214516129,0.433931485,3.609022556,0.073606455,34.44128696,0.0,6.993819519,27.44746745,375.9131011,0.0,50.78259768,40.62607814,314.8521056,91.40867582,194.46,0.0,0.0,13.0,132.034754,0.011743451,154183,126489,226408,156317,0.00075435,0.695432731,0.000785803,0.811784412,0.002323189,0.511994356,0.002581641,0.561229472,8,5,20,19,15.16666667,2579.849683,255011.1161
135462,135463,295101000000.0,295101000000.0,29,510,125700,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,179.6913671,52.1838135,127.5075536,127.50755,1063,634.0,582.0,0.386,318,0.546391753,242,0.41580756,22,0.037800687,355,157,149,49,0.442253521,153,0,3,65,58,27,0,3,65,7,27,0,51,0,52,52,49,0.339869281,4.972254584,8.336761235,1.199928945,0.0,0.023528019,0.509773735,0.454875025,0.211752167,0.0,0.023528019,0.509773735,0.05489871,0.211752167,0.0,0.399976315,0.0,6.17218353,0,0.262886598,0.804008772,0.692535461,0.779283631,0.603146852,0.461981305,0.504104196,0.523440854,0.344213039,0.251644737,0.602362205,2.320261438,0.267065472,34.42731412,8.904329832,6.388068961,19.13491532,115.4642183,50.1931048,10.03862096,15.05793144,50.1931048,60.23172575,233.35,0.0,0.492140785,5.33,26.75292486,0.005014111,183579,127150,290575,170154,0.000898171,0.828021542,0.000789909,0.816026595,0.002981611,0.657100279,0.002810165,0.610908856,9,12,15,19,14.83333333,3654.220901,727200.8833
135463,135464,295101000000.0,295101000000.0,29,510,126600,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,689.2100845,143.8776815,545.332403,545.3324,1637,501.0,390.0,0.608,121,0.31025641,135,0.346153846,134,0.343589744,587,221,242,124,0.37649063,2636,85,52,1653,720,126,85,52,1653,601,126,20,99,0,384,933,1319,0.145675266,0.918705729,3.001838878,4.833749104,0.155868237,0.095354686,3.031178782,1.320295658,0.23105174,0.155868237,0.095354686,3.031178782,1.102080126,0.23105174,0.036674879,0.181540653,0.0,5.752454833,0,6.758974359,0.609312009,0.609312009,0.577388339,0.540311332,0.691230376,0.682924539,0.630261737,0.418836281,0.766206412,0.364256904,0.222685888,0.459638893,27.31064886,7.090395301,5.021339839,15.19891372,114.6462592,12.90955748,32.86069176,35.20788403,42.24946083,29.33990335,71.08,0.0,0.0,9.67,11.34867462,0.005907147,190289,134783,274170,160999,0.000931,0.858286575,0.000837329,0.865013863,0.002813278,0.620002352,0.002658966,0.578039393,16,9,15,20,15.83333333,8642.291032,2789192.095
135534,135535,295101000000.0,295101000000.0,29,510,117100,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,150.6825684,0.0,150.6825684,65.85918,1106,757.0,685.0,0.799,48,0.070072993,505,0.737226277,132,0.19270073,635,153,232,250,0.240944882,715,9,3,128,90,485,9,3,128,86,485,0,4,0,101,247,367,0.141258741,11.49422146,16.79340678,10.85649715,0.136655209,0.045551736,1.943540749,1.366552089,7.364197368,0.136655209,0.045551736,1.943540749,1.30581644,7.364197368,0.0,0.060735648,0.0,22.35071861,0,1.04379562,0.565507081,0.565507081,0.520736752,0.448694992,0.646148912,0.504335034,0.536587883,0.50285765,0.785282812,0.940740741,0.888111888,0.894144296,22.00656281,3.155281083,6.662257075,12.18902465,90.64246877,8.494678672,42.47339336,12.74201801,55.21541137,12.74201801,638.37,0.0,0.0,5.0,21.23669668,0.004520796,195899,141783,125648,79636,0.000958448,0.883590128,0.000880816,0.909938646,0.001289283,0.284137781,0.001315222,0.285919447,15,7,13,14,12.66666667,3678.359033,609803.9627
135588,135589,295101000000.0,295101000000.0,29,510,127000,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,1916.951144,888.3193109,1028.631834,1028.63183,932,657.0,435.0,0.657,174,0.4,161,0.370114943,100,0.229885057,357,131,160,66,0.366946779,804,34,34,443,288,5,34,34,443,178,5,0,110,0,182,267,355,0.226368159,0.638712492,0.906057904,0.781620767,0.033053615,0.033053615,0.430669154,0.279983558,0.004860826,0.033053615,0.033053615,0.430669154,0.173045394,0.004860826,0.0,0.106938165,0.0,1.42033326,0,1.848275862,0.618409159,0.618409159,0.688431115,0.593189539,0.722180258,0.603901415,0.569441987,0.571116661,0.926267281,0.61498708,0.444029851,0.573515595,14.5737738,2.40262257,3.328930578,8.842220649,33.6104706,5.599671147,8.08841388,2.488742732,29.2427271,6.221856831,1062.17,0.0,0.0,35.0,21.77649891,0.037553648,124542,103189,227470,142345,0.000609329,0.561738864,0.000641053,0.662249063,0.002334086,0.51439594,0.002350887,0.511065394,17,11,8,13,11.66666667,18789.81194,7757793.526
135652,135653,295101000000.0,295101000000.0,29,510,115200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,159.2873317,0.0,159.2873317,148.31957,935,383.0,363.0,0.609,53,0.14600551,239,0.658402204,71,0.195592287,361,100,195,66,0.27700831,1136,5,0,861,248,22,5,0,861,58,22,64,126,0,202,330,604,0.177816901,2.582262071,6.303955709,7.659137631,0.033710993,0.0,5.805033011,1.672065257,0.14832837,0.033710993,0.0,5.805033011,0.39104752,0.14832837,0.431500712,0.849517026,0.0,10.2413997,0,3.129476584,0.463519951,0.399254355,0.484539219,0.417505237,0.646515639,0.647492252,0.560765532,0.538763336,0.902945437,0.482297929,0.31778169,0.505494404,15.52624295,0.0,1.102982601,14.42326035,71.00426556,0.0,0.0,12.05368926,64.28634274,16.07158569,457.32,0.0,0.0,12.0,48.21475706,0.012834225,172387,139145,184395,126634,0.000843414,0.777540729,0.000864427,0.89300842,0.00189209,0.416987029,0.002091414,0.454657734,15,6,12,16,12.83333333,4319.507609,644625.8919
135662,135663,295101000000.0,295101000000.0,29,510,115200,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,78.1950421,0.0,78.1950421,78.1950421,1250,768.0,559.0,0.639,181,0.323792487,196,0.350626118,182,0.325581395,604,171,292,141,0.283112583,181,17,4,49,98,13,17,4,49,39,13,37,22,0,66,71,44,0.364640884,9.821594559,15.98566823,2.314724759,0.217405088,0.051154138,0.626638194,1.253276389,0.16625095,0.217405088,0.051154138,0.626638194,0.498752849,0.16625095,0.47317578,0.281347761,0.0,12.13631932,0,0.323792487,0.734094555,0.734094555,0.904826834,0.846723355,0.47177199,0.557430668,0.592665495,0.602457266,0.252969951,0.461146497,3.337016575,0.096615454,25.34679846,0.0,8.069333198,17.27746526,106.441531,0.0,57.29263493,8.184662132,65.47729706,16.36932426,186.42,0.0,0.0,8.33,68.17823556,0.006664,145417,120595,225075,152278,0.000711461,0.655894239,0.000749187,0.773957745,0.002309511,0.508979937,0.002514935,0.546728133,9,20,15,19,16.16666667,2796.416273,316447.8936
135663,135664,295101000000.0,295101000000.0,29,510,115300,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,40.8928261,0.0,40.8928261,40.8928261,359,264.0,161.0,0.627,73,0.453416149,59,0.366459627,29,0.180124224,321,111,134,76,0.345794393,19,0,2,0,17,0,0,2,0,5,0,0,12,0,4,9,6,0.210526316,6.455900097,8.779045966,0.464629174,0.0,0.048908334,0.0,0.41572084,0.0,0.0,0.048908334,0.0,0.122270835,0.0,0.0,0.293450004,0.0,6.920529271,0,0.118012422,0.485460761,0.20907657,0.799668007,0.422481268,0.339191592,0.309840868,0.344940495,0.098008439,0.100529101,0.111764706,16.89473684,1.25027e-07,24.01094611,0.0,5.312142867,18.69880325,83.49630793,0.0,46.95200071,0.0,31.30133381,31.30133381,199.83,0.0,0.0,8.67,135.691282,0.024150418,157088,133298,169732,104033,0.000768562,0.708535551,0.000828103,0.855483391,0.001741632,0.383828425,0.001718149,0.373512706,6,6,13,19,12.66666667,1665.604671,165489.9911
